id,GV_CURBWGT,GV_DVLAT,GV_DVLONG,GV_ENERGY,GV_LANES,GV_MODELYR,GV_OTVEHWGT,GV_SPLIMIT,GV_WGTCDTR,OA_AGE,OA_BAGDEPLY,OA_HEIGHT,OA_MAIS,OA_SEX,OA_WEIGHT,VE_ORIGAVTW,VE_WHEELBAS,VE_PDOF_TR,GV_FOOTPRINT,Sample
12833,s06_1675_1935,s16_25_31,s13_n20_n6,s10_877_1099,2,2002,s04_1135_1335,s1_below_10,Passenger Car,s08_70_80,Not Deployed,s4_180_up,4,Male,s2_70_100,s07_163_169,291,75,s2_4_5,1
12905,s05_1555_1675,s11_n10_0,s13_n20_n6,s03_167_230,2,2000,s04_1135_1335,s3_20_30,Passenger Car,s09_80_90,Not Deployed,s2_165_170,4,Female,s1_below_70,s05_151_159,285,185,s2_4_5,1
12995,s04_1335_1555,s13_3_13,s13_n20_n6,s12_1433_1833,3,2001,s10_2075_2255,s5_40_50,Truck (<=6000 lbs.),s06_50_60,Not Deployed,s1_below_165,4,Female,s1_below_70,s04_145_151,262,135,s1_below_4,1
13003,s04_1335_1555,s09_n26_n16,s11_n38_n28,s10_877_1099,2,2000,s11_2255_2400,s4_30_40,Passenger Car,s03_20_30,Deployed,s1_below_165,4,Female,s2_70_100,s04_145_151,272,165,s2_4_5,1
13071,s04_1335_1555,s13_3_13,s13_n20_n6,s01_below_113,2,2002,s08_1695_1855,s5_40_50,Passenger Car,s07_60_70,Deployed,s1_below_165,4,Female,s1_below_70,s05_151_159,257,125,s1_below_4,1
13080,s04_1335_1555,s05_n54_n47,s13_n20_n6,s14_2554_3893,2,2001,s04_1135_1335,s1_below_10,Passenger Car,s08_70_80,Deployed,s4_180_up,4,Male,s2_70_100,s05_151_159,277,215,s2_4_5,1
13218,s11_2570_2735,s13_3_13,s08_n64_n54,s15_3893_up,2,2004,s04_1135_1335,s6_50_60,Truck (<=10000 lbs.),s05_40_50,Deployed,s3_170_180,4,Male,s3_100_130,s07_163_169,330,145,s3_5_6,1
13604,s03_1035_1335,s14_13_17,s11_n38_n28,s08_577_717,2,2004,s05_1335_1455,s6_50_60,Passenger Car,s07_60_70,Not Deployed,s2_165_170,4,Female,s1_below_70,s03_141_145,264,45,s1_below_4,1
13820,s04_1335_1555,s17_31_44,s14_n6_1,s10_877_1099,2,2000,s08_1695_1855,s6_50_60,Passenger Car,s09_80_90,Not Deployed,s3_170_180,4,Male,s2_70_100,s05_151_159,282,55,s2_4_5,1
13843,s03_1035_1335,s13_3_13,s07_n73_n64,s13_1833_2554,2,2000,s06_1455_1575,s6_50_60,Passenger Car,s02_10_20,Deployed,s1_below_165,4,Female,s2_70_100,s03_141_145,264,125,s1_below_4,1
13873,s07_1935_2075,s13_3_13,s13_n20_n6,s13_1833_2554,1,2001,s20_4195_up,s7_60_70,Truck (<=6000 lbs.),s05_40_50,Deployed,s1_below_165,4,Female,s1_below_70,s06_159_163,303,225,s2_4_5,1
14004,s08_2075_2210,s11_n10_0,s10_n48_n38,s15_3893_up,5,2003,s08_1695_1855,s5_40_50,Truck (<=10000 lbs.),s05_40_50,Deployed,s4_180_up,4,Male,s3_100_130,s08_169_176,408,135,s5_7_up,1
14143,s06_1675_1935,s14_13_17,s13_n20_n6,s03_167_230,2,2001,s06_1455_1575,s4_30_40,Truck (<=6000 lbs.),s08_70_80,Not Deployed,s2_165_170,4,Male,s2_70_100,s03_141_145,272,75,s1_below_4,1
14149,s03_1035_1335,s17_31_44,s12_n28_n20,s11_1099_1433,2,2000,s07_1575_1695,s4_30_40,Passenger Car,s05_40_50,Deployed,s2_165_170,4,Female,s3_100_130,s04_145_151,262,75,s1_below_4,1
14255,s03_1035_1335,s15_17_25,s14_n6_1,s08_577_717,2,2004,s05_1335_1455,s6_50_60,Passenger Car,s05_40_50,Not Deployed,s4_180_up,4,Male,s3_100_130,s03_141_145,264,55,s1_below_4,1
14293,s03_1035_1335,s09_n26_n16,s15_1_17,s05_290_366,2,2000,s09_1855_2075,s4_30_40,Truck (<=6000 lbs.),s02_10_20,Not Deployed,s1_below_165,4,Female,s1_below_70,s02_136_141,262,235,s1_below_4,1
14565,s05_1555_1675,s14_13_17,s13_n20_n6,s06_366_468,5,2003,s10_2075_2255,s4_30_40,Passenger Car,s07_60_70,Deployed,s2_165_170,4,Female,s2_70_100,s05_151_159,275,95,s2_4_5,1
14604,s11_2570_2735,s14_13_17,s10_n48_n38,s12_1433_1833,2,2002,s07_1575_1695,s6_50_60,Truck (<=10000 lbs.),s05_40_50,Deployed,s3_170_180,4,Male,s2_70_100,s07_163_169,400,115,s4_6_7,1
14811,s04_1335_1555,s12_0_3,s13_n20_n6,s01_below_113,2,2002,s06_1455_1575,s4_30_40,Passenger Car,s06_50_60,Not Deployed,s4_180_up,4,Male,s2_70_100,s05_151_159,276,125,s2_4_5,1
14840,s03_1035_1335,s12_0_3,s05_n91_n81,s15_3893_up,2,2002,s08_1695_1855,s5_40_50,Passenger Car,s07_60_70,Deployed,s2_165_170,4,Male,s2_70_100,s03_141_145,264,135,s1_below_4,1
14971,s03_1035_1335,s11_n10_0,s16_17_28,s07_468_577,3,2003,s08_1695_1855,s5_40_50,Passenger Car,s08_70_80,Not Deployed,s3_170_180,4,Male,s3_100_130,s04_145_151,260,305,s1_below_4,1
15054,s03_1035_1335,s17_31_44,s13_n20_n6,s09_717_877,2,2000,s08_1695_1855,s1_below_10,Passenger Car,s03_20_30,Deployed,s1_below_165,4,Female,s1_below_70,s03_141_145,260,55,s1_below_4,1
15185,s03_1035_1335,s18_44_56,s12_n28_n20,s13_1833_2554,3,2000,s08_1695_1855,s4_30_40,Passenger Car,s04_30_40,Deployed,s3_170_180,4,Female,s2_70_100,s04_145_151,267,75,s1_below_4,1
15187,s04_1335_1555,s12_0_3,s18_39_53,s12_1433_1833,4,2002,s11_2255_2400,s4_30_40,Passenger Car,s03_20_30,Not Deployed,s4_180_up,4,Male,s1_below_70,s05_151_159,281,315,s2_4_5,1
15272,s04_1335_1555,s13_3_13,s10_n48_n38,s09_717_877,3,2002,s03_1010_1135,s4_30_40,Passenger Car,s04_30_40,Deployed,s2_165_170,4,Male,s1_below_70,s05_151_159,257,115,s1_below_4,1
15291,s04_1335_1555,s16_25_31,s13_n20_n6,s12_1433_1833,4,2003,s09_1855_2075,s4_30_40,Passenger Car,s04_30_40,Not Deployed,s4_180_up,4,Male,s2_70_100,s05_151_159,274,75,s2_4_5,1
15382,s05_1555_1675,s15_17_25,s13_n20_n6,s09_717_877,2,2000,s06_1455_1575,s6_50_60,Passenger Car,s06_50_60,Not Deployed,s3_170_180,4,Male,s2_70_100,s05_151_159,285,75,s2_4_5,1
15428,s02_800_1035,s18_44_56,s13_n20_n6,s10_877_1099,2,2003,s08_1695_1855,s6_50_60,Passenger Car,s08_70_80,Not Deployed,s3_170_180,4,Male,s2_70_100,s03_141_145,244,55,s1_below_4,1
15535,s02_800_1035,s12_0_3,s10_n48_n38,s09_717_877,4,2002,s06_1455_1575,s6_50_60,Passenger Car,s08_70_80,Deployed,s1_below_165,4,Male,s2_70_100,s03_141_145,244,135,s1_below_4,1
15706,s04_1335_1555,s16_25_31,s12_n28_n20,s10_877_1099,2,2002,s10_2075_2255,s3_20_30,Passenger Car,s02_10_20,Not Deployed,s3_170_180,4,Female,s1_below_70,s04_145_151,273,85,s2_4_5,1
15813,s03_1035_1335,s17_31_44,s13_n20_n6,s11_1099_1433,2,2002,s08_1695_1855,s6_50_60,Passenger Car,s03_20_30,Deployed,s2_165_170,4,Female,s1_below_70,s04_145_151,257,55,s1_below_4,1
16055,s07_1935_2075,s12_0_3,s11_n38_n28,s08_577_717,2,2003,s05_1335_1455,s5_40_50,Truck (<=6000 lbs.),s07_60_70,Deployed,s4_180_up,4,Male,s2_70_100,s08_169_176,270,135,s2_4_5,1
16231,s05_1555_1675,s14_13_17,s12_n28_n20,s06_366_468,2,2002,s08_1695_1855,s4_30_40,Passenger Car,s04_30_40,Deployed,s1_below_165,4,Female,s1_below_70,s05_151_159,272,105,s2_4_5,1
16344,s07_1935_2075,s14_13_17,s11_n38_n28,s10_877_1099,1,2000,s06_1455_1575,s4_30_40,Truck (<=6000 lbs.),s06_50_60,Deployed,s3_170_180,4,Male,s3_100_130,s07_163_169,282,65,s2_4_5,1
16604,s06_1675_1935,s17_31_44,s11_n38_n28,s09_717_877,4,2000,s06_1455_1575,s4_30_40,Truck (<=6000 lbs.),s06_50_60,Deployed,s1_below_165,4,Male,s1_below_70,s02_136_141,272,95,s1_below_4,1
16726,s09_2210_2350,s09_n26_n16,s13_n20_n6,s10_877_1099,5,2000,s06_1455_1575,s5_40_50,Truck (<=6000 lbs.),s04_30_40,Deployed,s4_180_up,4,Male,s2_70_100,s04_145_151,262,205,s1_below_4,1
16825,s02_800_1035,s16_25_31,s15_1_17,s04_230_290,3,2001,s07_1575_1695,s4_30_40,Passenger Car,s07_60_70,Not Deployed,s3_170_180,4,Female,s2_70_100,s03_141_145,237,25,s1_below_4,1
16831,s10_2350_2570,s12_0_3,s13_n20_n6,s05_290_366,4,2003,s05_1335_1455,s6_50_60,Truck (<=10000 lbs.),s03_20_30,Not Deployed,s4_180_up,4,Male,s1_below_70,s07_163_169,302,125,s3_5_6,1
16974,s10_2350_2570,s15_17_25,s12_n28_n20,s12_1433_1833,2,2000,s08_1695_1855,s4_30_40,Truck (<=10000 lbs.),s03_20_30,Not Deployed,s3_170_180,4,Male,s1_below_70,s07_163_169,401,65,s4_6_7,1
17241,s06_1675_1935,s16_25_31,s09_n54_n48,s13_1833_2554,2,2002,s05_1335_1455,s3_20_30,Passenger Car,s09_80_90,Deployed,s4_180_up,4,Male,s3_100_130,s05_151_159,293,105,s2_4_5,1
17451,s03_1035_1335,s11_n10_0,s08_n64_n54,s15_3893_up,2,2002,s10_2075_2255,s3_20_30,Passenger Car,s07_60_70,Deployed,s2_165_170,4,Male,s3_100_130,s04_145_151,252,155,s1_below_4,1
17515,s06_1675_1935,s09_n26_n16,s12_n28_n20,s09_717_877,2,2000,s08_1695_1855,s5_40_50,Passenger Car,s09_80_90,Deployed,s4_180_up,4,Male,s2_70_100,s07_163_169,299,185,s2_4_5,1
17613,s06_1675_1935,s15_17_25,s12_n28_n20,s12_1433_1833,2,2000,s04_1135_1335,s3_20_30,Passenger Car,s03_20_30,Not Deployed,s2_165_170,4,Male,s2_70_100,s07_163_169,291,95,s2_4_5,1
17617,s03_1035_1335,s14_13_17,s05_n91_n81,s12_1433_1833,2,2000,s07_1575_1695,s4_30_40,Passenger Car,s02_10_20,Deployed,s3_170_180,4,Male,s1_below_70,s04_145_151,267,125,s1_below_4,1
17635,s03_1035_1335,s15_17_25,s14_n6_1,s12_1433_1833,1,2000,s06_1455_1575,s3_20_30,Passenger Car,s03_20_30,Deployed,s2_165_170,4,Female,s3_100_130,s05_151_159,274,145,s2_4_5,1
17652,s04_1335_1555,s17_31_44,s13_n20_n6,s09_717_877,2,2000,s11_2255_2400,s7_60_70,Passenger Car,s05_40_50,Not Deployed,s3_170_180,4,Female,s3_100_130,s05_151_159,276,65,s2_4_5,1
17844,s05_1555_1675,s12_0_3,s10_n48_n38,s03_167_230,2,2000,s09_1855_2075,s6_50_60,Passenger Car,s05_40_50,Deployed,s4_180_up,4,Male,s2_70_100,s05_151_159,277,135,s2_4_5,1
18000,s03_1035_1335,s04_n64_n54,s15_1_17,s13_1833_2554,2,2000,s07_1575_1695,s4_30_40,Passenger Car,s04_30_40,Not Deployed,s1_below_165,4,Female,s1_below_70,s04_145_151,262,235,s1_below_4,1
18120,s04_1335_1555,s13_3_13,s11_n38_n28,s10_877_1099,4,2011,s08_1695_1855,s4_30_40,Passenger Car,s04_30_40,Deployed,s4_180_up,4,Male,s2_70_100,s05_151_159,278,125,s2_4_5,1
18134,s03_1035_1335,s13_3_13,s13_n20_n6,s02_113_167,2,2009,s08_1695_1855,s3_20_30,Passenger Car,s07_60_70,Not Deployed,s1_below_165,4,Female,s3_100_130,s03_141_145,248,115,s1_below_4,1
18366,s06_1675_1935,s13_3_13,s13_n20_n6,s13_1833_2554,2,2011,s06_1455_1575,s6_50_60,Truck (<=6000 lbs.),s06_50_60,Deployed,s3_170_180,4,Female,s3_100_130,s05_151_159,262,145,s2_4_5,1
18413,s05_1555_1675,s13_3_13,s12_n28_n20,s11_1099_1433,3,2009,s06_1455_1575,s5_40_50,Passenger Car,s09_80_90,Not Deployed,s3_170_180,4,Male,s2_70_100,s04_145_151,281,55,s2_4_5,1
18626,s03_1035_1335,s15_17_25,s11_n38_n28,s11_1099_1433,2,2010,s07_1575_1695,s6_50_60,Passenger Car,s06_50_60,Deployed,s2_165_170,4,Female,s4_130_up,s06_159_163,265,105,s2_4_5,1
18663,s04_1335_1555,s15_17_25,s14_n6_1,s07_468_577,2,2009,s05_1335_1455,s5_40_50,Truck (<=6000 lbs.),s06_50_60,Not Deployed,s4_180_up,4,Male,s3_100_130,s04_145_151,263,55,s1_below_4,1
18713,s03_1035_1335,s12_0_3,s13_n20_n6,s13_1833_2554,2,2010,s11_2255_2400,s7_60_70,Passenger Car,s03_20_30,Deployed,s3_170_180,4,Male,s2_70_100,s04_145_151,261,315,s1_below_4,1
18745,s11_2570_2735,s09_n26_n16,s08_n64_n54,s15_3893_up,5,2010,s05_1335_1455,s5_40_50,Truck (<=10000 lbs.),s07_60_70,Deployed,s4_180_up,4,Male,s2_70_100,s07_163_169,302,135,s3_5_6,1
19092,s05_1555_1675,s14_13_17,s14_n6_1,s05_290_366,3,2008,s06_1455_1575,s5_40_50,Passenger Car,s08_70_80,Not Deployed,s1_below_165,4,Male,s2_70_100,s07_163_169,287,55,s2_4_5,1
19183,s08_2075_2210,s09_n26_n16,s14_n6_1,s07_468_577,1,2000,s09_1855_2075,s5_40_50,Truck (<=10000 lbs.),s05_40_50,Not Deployed,s1_below_165,4,Female,s2_70_100,s07_163_169,282,215,s2_4_5,1
150,s04_1335_1555,s14_13_17,s09_n54_n48,s13_1833_2554,4,2003,s08_1695_1855,s3_20_30,Passenger Car,s03_20_30,Deployed,s3_170_180,5,Male,s2_70_100,s05_151_159,281,115,s2_4_5,1
294,s03_1035_1335,s12_0_3,s05_n91_n81,s15_3893_up,2,2005,s07_1575_1695,s3_20_30,Passenger Car,s03_20_30,Deployed,s3_170_180,5,Male,s3_100_130,s04_145_151,270,135,s2_4_5,1
494,s04_1335_1555,s11_n10_0,s13_n20_n6,s15_3893_up,2,2002,s16_2955_3205,s6_50_60,Truck (<=6000 lbs.),s07_60_70,Deployed,s1_below_165,5,Female,s2_70_100,s05_151_159,262,215,s2_4_5,1
899,s03_1035_1335,s11_n10_0,s17_28_39,s10_877_1099,3,2008,s05_1335_1455,s5_40_50,Passenger Car,s06_50_60,Deployed,s3_170_180,5,Female,s4_130_up,s04_145_151,262,305,s1_below_4,1
974,s03_1035_1335,s11_n10_0,s08_n64_n54,s14_2554_3893,4,2003,s13_2535_2645,s5_40_50,Passenger Car,s03_20_30,Deployed,s4_180_up,5,Male,s2_70_100,s03_141_145,253,135,s1_below_4,1
1006,s04_1335_1555,s08_n33_n26,s13_n20_n6,s07_468_577,4,2003,s12_2400_2535,s4_30_40,Truck (<=6000 lbs.),s05_40_50,Deployed,s4_180_up,5,Male,s4_130_up,s04_145_151,319,195,s2_4_5,1
1017,s07_1935_2075,s20_61_up,s12_n28_n20,s15_3893_up,5,2005,s13_2535_2645,s4_30_40,Truck (<=10000 lbs.),s07_60_70,Not Deployed,s4_180_up,5,Male,s3_100_130,s07_163_169,302,65,s3_5_6,1
1300,s07_1935_2075,s13_3_13,s08_n64_n54,s15_3893_up,3,2004,s04_1135_1335,s6_50_60,Truck (<=6000 lbs.),s04_30_40,Deployed,s3_170_180,5,Male,s2_70_100,s08_169_176,270,125,s2_4_5,1
1351,s06_1675_1935,s18_44_56,s13_n20_n6,s14_2554_3893,2,2005,s06_1455_1575,s4_30_40,Passenger Car,s05_40_50,Not Deployed,s2_165_170,5,Female,s2_70_100,s05_151_159,276,65,s2_4_5,1
1365,s08_2075_2210,s13_3_13,s02_n137_n125,s15_3893_up,4,2008,s19_3675_4195,s6_50_60,Truck (<=10000 lbs.),s05_40_50,Deployed,s1_below_165,5,Female,s1_below_70,s07_163_169,300,125,s3_5_6,1
1386,s03_1035_1335,s11_n10_0,s14_n6_1,s13_1833_2554,2,2004,s10_2075_2255,s6_50_60,Passenger Car,s09_80_90,Not Deployed,s1_below_165,5,Female,s1_below_70,s04_145_151,262,315,s1_below_4,1
1872,s05_1555_1675,s12_0_3,s18_39_53,s07_468_577,4,2005,s07_1575_1695,s8_70_up,Passenger Car,s05_40_50,Not Deployed,s1_below_165,5,Female,s1_below_70,s05_151_159,281,315,s2_4_5,1
2162,s06_1675_1935,s13_3_13,s12_n28_n20,s12_1433_1833,3,2002,s08_1695_1855,s5_40_50,Passenger Car,s03_20_30,Deployed,s4_180_up,5,Male,s3_100_130,s05_151_159,293,135,s2_4_5,1
2362,s05_1555_1675,s11_n10_0,s13_n20_n6,s12_1433_1833,4,2002,s08_1695_1855,s5_40_50,Passenger Car,s09_80_90,Not Deployed,s3_170_180,5,Male,s2_70_100,s05_151_159,285,165,s2_4_5,1
2635,s03_1035_1335,s16_25_31,s14_n6_1,s06_366_468,4,2003,s09_1855_2075,s5_40_50,Passenger Car,s08_70_80,Deployed,s2_165_170,5,Female,s1_below_70,s04_145_151,231,55,s1_below_4,1
2661,s03_1035_1335,s12_0_3,s19_53_68,s12_1433_1833,4,2006,s09_1855_2075,s7_60_70,Passenger Car,s06_50_60,Not Deployed,s1_below_165,5,Male,s1_below_70,s04_145_151,253,315,s1_below_4,1
2719,s04_1335_1555,s15_17_25,s13_n20_n6,s10_877_1099,3,2001,s05_1335_1455,s4_30_40,Passenger Car,s06_50_60,Deployed,s2_165_170,5,Female,s3_100_130,s04_145_151,272,85,s2_4_5,1
2817,s04_1335_1555,s08_n33_n26,s09_n54_n48,s14_2554_3893,4,2005,s08_1695_1855,s5_40_50,Passenger Car,s03_20_30,Deployed,s1_below_165,5,Female,s1_below_70,s05_151_159,267,165,s2_4_5,1
2837,s04_1335_1555,s10_n16_n10,s04_n112_n91,s15_3893_up,2,2001,s09_1855_2075,s5_40_50,Passenger Car,s03_20_30,Deployed,s3_170_180,5,Female,s1_below_70,s04_145_151,271,135,s2_4_5,1
3151,s08_2075_2210,s13_3_13,s08_n64_n54,s14_2554_3893,2,2002,s16_2955_3205,s5_40_50,Truck (<=10000 lbs.),s08_70_80,Deployed,s4_180_up,5,Male,s2_70_100,s07_163_169,326,155,s3_5_6,1
3185,s04_1335_1555,s08_n33_n26,s15_1_17,s09_717_877,3,2003,s07_1575_1695,s4_30_40,Passenger Car,s05_40_50,Not Deployed,s2_165_170,5,Male,s3_100_130,s05_151_159,276,235,s2_4_5,1
3330,s06_1675_1935,s17_31_44,s13_n20_n6,s13_1833_2554,2,2001,s07_1575_1695,s4_30_40,Passenger Car,s09_80_90,Not Deployed,s2_165_170,5,Male,s2_70_100,s07_163_169,291,65,s2_4_5,1
3458,s04_1335_1555,s10_n16_n10,s12_n28_n20,s13_1833_2554,2,2005,s06_1455_1575,s5_40_50,Truck (<=6000 lbs.),s05_40_50,Deployed,s3_170_180,5,Male,s1_below_70,s04_145_151,283,135,s2_4_5,1
3580,s03_1035_1335,s07_n41_n33,s13_n20_n6,s08_577_717,2,2007,s06_1455_1575,s3_20_30,Passenger Car,s06_50_60,Deployed,s2_165_170,5,Male,s3_100_130,s03_141_145,248,205,s1_below_4,1
3847,s06_1675_1935,s13_3_13,s13_n20_n6,s05_290_366,2,2006,s05_1335_1455,s5_40_50,Passenger Car,s08_70_80,Deployed,s1_below_165,5,Female,s2_70_100,s06_159_163,293,135,s2_4_5,1
3859,s04_1335_1555,s03_n70_n64,s12_n28_n20,s14_2554_3893,2,2001,s08_1695_1855,s5_40_50,Passenger Car,s05_40_50,Not Deployed,s3_170_180,5,Male,s2_70_100,s05_151_159,272,205,s2_4_5,1
4011,s05_1555_1675,s17_31_44,s13_n20_n6,s12_1433_1833,2,2003,s13_2535_2645,s6_50_60,Passenger Car,s08_70_80,Not Deployed,s4_180_up,5,Female,s3_100_130,s05_151_159,281,65,s2_4_5,1
4110,s05_1555_1675,s13_3_13,s08_n64_n54,s11_1099_1433,2,2004,s09_1855_2075,s3_20_30,Passenger Car,s03_20_30,Not Deployed,s2_165_170,5,Female,s1_below_70,s05_151_159,281,55,s2_4_5,1
4387,s04_1335_1555,s13_3_13,s04_n112_n91,s15_3893_up,3,2000,s11_2255_2400,s5_40_50,Passenger Car,s04_30_40,Not Deployed,s3_170_180,5,Male,s2_70_100,s05_151_159,275,65,s2_4_5,1
4396,s04_1335_1555,s09_n26_n16,s11_n38_n28,s05_290_366,2,2001,s06_1455_1575,s5_40_50,Passenger Car,s04_30_40,Deployed,s1_below_165,5,Female,s2_70_100,s04_145_151,263,165,s1_below_4,1
4509,s03_1035_1335,s12_0_3,s10_n48_n38,s07_468_577,4,2002,s04_1135_1335,s5_40_50,Passenger Car,s02_10_20,Deployed,s4_180_up,5,Male,s1_below_70,s04_145_151,257,85,s1_below_4,1
4529,s03_1035_1335,s12_0_3,s08_n64_n54,s11_1099_1433,2,2002,s06_1455_1575,s6_50_60,Passenger Car,s05_40_50,Deployed,s3_170_180,5,Male,s2_70_100,s04_145_151,262,135,s1_below_4,1
4532,s06_1675_1935,s12_0_3,s08_n64_n54,s15_3893_up,2,2000,s05_1335_1455,s5_40_50,Truck (<=6000 lbs.),s07_60_70,Deployed,s3_170_180,5,Male,s2_70_100,s06_159_163,303,135,s2_4_5,1
4533,s04_1335_1555,s14_13_17,s05_n91_n81,s14_2554_3893,2,2003,s09_1855_2075,s5_40_50,Truck (<=6000 lbs.),s06_50_60,Deployed,s4_180_up,5,Male,s2_70_100,s04_145_151,284,125,s2_4_5,1
4571,s03_1035_1335,s12_0_3,s14_n6_1,s06_366_468,2,2003,s03_1010_1135,s4_30_40,Truck (<=6000 lbs.),s04_30_40,Not Deployed,s2_165_170,5,Male,s1_below_70,s02_136_141,263,145,s1_below_4,1
4640,s06_1675_1935,s07_n41_n33,s11_n38_n28,s14_2554_3893,3,2002,s10_2075_2255,s5_40_50,Passenger Car,s08_70_80,Not Deployed,s3_170_180,5,Male,s3_100_130,s07_163_169,291,185,s2_4_5,1
4659,s04_1335_1555,s10_n16_n10,s11_n38_n28,s06_366_468,6,2007,s05_1335_1455,s4_30_40,Truck (<=6000 lbs.),s05_40_50,Deployed,s2_165_170,5,Male,s2_70_100,s04_145_151,283,205,s2_4_5,1
4840,s03_1035_1335,s12_0_3,s02_n137_n125,s15_3893_up,4,2006,s05_1335_1455,s6_50_60,Passenger Car,s03_20_30,Deployed,s4_180_up,5,Male,s2_70_100,s04_145_151,270,135,s2_4_5,1
4861,s06_1675_1935,s12_0_3,s01_below_n137,s12_1433_1833,4,2001,s08_1695_1855,s7_60_70,Truck (<=6000 lbs.),s05_40_50,Deployed,s2_165_170,5,Female,s3_100_130,s03_141_145,269,135,s1_below_4,1
4944,s03_1035_1335,s18_44_56,s16_17_28,s13_1833_2554,5,2006,s06_1455_1575,s6_50_60,Passenger Car,s04_30_40,Not Deployed,s4_180_up,5,Male,s4_130_up,s05_151_159,260,25,s1_below_4,1
4953,s04_1335_1555,s05_n54_n47,s11_n38_n28,s14_2554_3893,4,2002,s08_1695_1855,s5_40_50,Passenger Car,s05_40_50,Deployed,s4_180_up,5,Male,s2_70_100,s05_151_159,281,195,s2_4_5,1
4973,s04_1335_1555,s13_3_13,s11_n38_n28,s02_113_167,4,2007,s10_2075_2255,s6_50_60,Passenger Car,s05_40_50,Deployed,s3_170_180,5,Female,s4_130_up,s05_151_159,270,115,s2_4_5,1
5040,s06_1675_1935,s12_0_3,s11_n38_n28,s14_2554_3893,2,2002,s05_1335_1455,s7_60_70,Truck (<=6000 lbs.),s06_50_60,Deployed,s4_180_up,5,Male,s3_100_130,s06_159_163,307,125,s2_4_5,1
5042,s03_1035_1335,s15_17_25,s13_n20_n6,s05_290_366,3,2005,s08_1695_1855,s4_30_40,Passenger Car,s08_70_80,Deployed,s2_165_170,5,Female,s1_below_70,s04_145_151,260,85,s1_below_4,1
5089,s03_1035_1335,s18_44_56,s10_n48_n38,s15_3893_up,2,2003,s04_1135_1335,s4_30_40,Passenger Car,s03_20_30,Deployed,s3_170_180,5,Female,s2_70_100,s04_145_151,262,85,s1_below_4,1
5149,s06_1675_1935,s08_n33_n26,s12_n28_n20,s08_577_717,3,2001,s12_2400_2535,s5_40_50,Passenger Car,s05_40_50,Not Deployed,s4_180_up,5,Male,s2_70_100,s04_145_151,283,185,s2_4_5,1
5345,s04_1335_1555,s11_n10_0,s12_n28_n20,s08_577_717,6,2003,s05_1335_1455,s4_30_40,Truck (<=6000 lbs.),s08_70_80,Deployed,s1_below_165,5,Female,s1_below_70,s04_145_151,262,155,s1_below_4,1
5402,s04_1335_1555,s04_n64_n54,s12_n28_n20,s15_3893_up,4,2004,s09_1855_2075,s5_40_50,Passenger Car,s03_20_30,Deployed,s4_180_up,5,Male,s3_100_130,s05_151_159,281,205,s2_4_5,1
5636,s03_1035_1335,s16_25_31,s06_n81_n73,s15_3893_up,2,2007,s06_1455_1575,s6_50_60,Passenger Car,s06_50_60,Deployed,s4_180_up,5,Male,s3_100_130,s05_151_159,265,115,s2_4_5,1
5644,s03_1035_1335,s17_31_44,s11_n38_n28,s11_1099_1433,2,2001,s06_1455_1575,s4_30_40,Passenger Car,s03_20_30,Deployed,s4_180_up,5,Male,s2_70_100,s04_145_151,262,85,s1_below_4,1
5938,s04_1335_1555,s12_0_3,s13_n20_n6,s11_1099_1433,2,2006,s06_1455_1575,s4_30_40,Passenger Car,s04_30_40,Deployed,s3_170_180,5,Female,s2_70_100,s05_151_159,280,165,s2_4_5,1
6132,s04_1335_1555,s12_0_3,s01_below_n137,s15_3893_up,2,2008,s14_2645_2800,s5_40_50,Passenger Car,s04_30_40,Deployed,s3_170_180,5,Female,s3_100_130,s04_145_151,263,125,s1_below_4,1
6174,s05_1555_1675,s04_n64_n54,s12_n28_n20,s15_3893_up,4,2002,s10_2075_2255,s5_40_50,Passenger Car,s07_60_70,Not Deployed,s4_180_up,5,Male,s2_70_100,s05_151_159,283,205,s2_4_5,1
6226,s04_1335_1555,s17_31_44,s13_n20_n6,s12_1433_1833,4,2007,s07_1575_1695,s5_40_50,Passenger Car,s08_70_80,Deployed,s2_165_170,5,Female,s1_below_70,s05_151_159,270,65,s2_4_5,1
6246,s04_1335_1555,s17_31_44,s13_n20_n6,s08_577_717,2,2005,s08_1695_1855,s5_40_50,Passenger Car,s09_80_90,Not Deployed,s3_170_180,5,Male,s1_below_70,s04_145_151,270,65,s2_4_5,1
6299,s03_1035_1335,s13_3_13,s12_n28_n20,s15_3893_up,2,2002,s15_2800_2955,s6_50_60,Passenger Car,s03_20_30,Deployed,s3_170_180,5,Male,s2_70_100,s03_141_145,260,135,s1_below_4,1
6441,s03_1035_1335,s17_31_44,s11_n38_n28,s09_717_877,4,2000,s09_1855_2075,s5_40_50,Passenger Car,s04_30_40,Deployed,s2_165_170,5,Female,s2_70_100,s03_141_145,264,85,s1_below_4,1
6642,s04_1335_1555,s13_3_13,s10_n48_n38,s13_1833_2554,6,2003,s10_2075_2255,s7_60_70,Passenger Car,s03_20_30,Deployed,s4_180_up,5,Male,s2_70_100,s05_151_159,281,135,s2_4_5,1
6648,s04_1335_1555,s11_n10_0,s11_n38_n28,s12_1433_1833,2,2002,s07_1575_1695,s4_30_40,Truck (<=6000 lbs.),s06_50_60,Not Deployed,s2_165_170,5,Male,s2_70_100,s05_151_159,262,35,s2_4_5,1
