id,GV_CURBWGT,GV_DVLAT,GV_DVLONG,GV_ENERGY,GV_LANES,GV_MODELYR,GV_OTVEHWGT,GV_SPLIMIT,GV_WGTCDTR,OA_AGE,OA_BAGDEPLY,OA_HEIGHT,OA_MAIS,OA_SEX,OA_WEIGHT,VE_ORIGAVTW,VE_WHEELBAS,VE_PDOF_TR,GV_FOOTPRINT
2676,1430,0,-9,317,3,2006,1800,35,Passenger Car,23,Not Deployed,163,0,Female,54,155,280,125,4.34
2677,1490,0,14,198,4,2007,1260,55,Passenger Car,30,Not Deployed,165,1,Female,64,154,272,315,4.1888
2678,1460,-26,-2,564,4,2003,1970,55,Passenger Car,62,Deployed,163,1,Female,61,154,272,325,4.1888
2679,1470,17,14,421,4,2005,1650,55,Passenger Car,21,Not Deployed,150,1,Female,59,153,274,5,4.1922
2680,1650,-3,-19,306,4,2008,1470,55,Truck (<=6000 lbs.),34,Deployed,170,1,Female,68,156,262,145,4.0872
2681,1350,14,-18,325,2,2007,1490,30,Passenger Car,34,Deployed,170,1,Female,68,152,268,85,4.0736
2682,1320,2,-7,66,2,2007,2110,30,Passenger Car,31,Not Deployed,165,0,Female,66,153,285,115,4.3605
2683,1260,-23,28,890,2,2002,1640,35,Passenger Car,46,Not Deployed,178,1,Male,82,147,256,275,3.7632
2684,1640,-92,0,5876,2,2002,1340,35,Passenger Car,52,Deployed,175,2,Male,77,157,287,225,4.5059
2685,1540,-4,-25,399,4,2002,1140,55,Truck (<=6000 lbs.),41,Not Deployed,168,0,Female,77,153,262,145,4.0086
2686,1330,0,-19,100,2,2002,1050,30,Passenger Car,55,Not Deployed,163,0,Female,77,144,260,135,3.744
2687,1450,-6,-10,72,2,2007,1700,30,Passenger Car,24,Not Deployed,155,0,Female,72,156,273,165,4.2588
2688,1760,-19,0,469,2,2005,1550,30,Truck (<=6000 lbs.),60,Not Deployed,163,0,Female,91,157,286,225,4.4902
2689,1550,8,-21,108,3,2006,1760,30,Passenger Car,31,Deployed,188,1,Male,102,157,281,115,4.4117
2690,1460,19,-21,70,2,2004,2010,30,Passenger Car,42,Deployed,170,0,Female,61,155,274,85,4.247
2691,1620,4,-16,816,4,2007,1100,55,Passenger Car,57,Not Deployed,157,0,Female,72,157,277,135,4.3489
2692,2620,0,37,2735,4,2004,2030,55,Truck (<=10000 lbs.),35,Not Deployed,188,1,Male,91,170,302,315,5.134
2693,1800,11,-33,301,2,2005,1310,30,Passenger Car,76,Not Deployed,170,1,Male,86,162,284,15,4.6008
2694,1900,0,-13,261,1,2005,1150,30,Truck (<=6000 lbs.),41,Not Deployed,168,1,Female,82,156,270,115,4.212
2695,1110,3,-10,118,2,2006,1160,30,Truck (<=6000 lbs.),59,Not Deployed,170,0,Female,91,144,250,115,3.6
2696,2140,0,-13,204,2,2004,1120,55,Truck (<=6000 lbs.),59,Not Deployed,178,1,Male,102,159,287,135,4.5633
2697,1410,-5,-34,530,6,2007,1370,55,Truck (<=6000 lbs.),52,Deployed,152,1,Female,75,148,262,135,3.8776
2698,1150,23,-25,979,4,2005,1880,40,Passenger Car,26,Deployed,163,3,Female,86,147,260,95,3.822
2699,1880,2,-4,494,4,2007,1150,40,Passenger Car,62,Deployed,173,2,Male,69,163,291,115,4.7433
2700,1200,2,-35,1176,4,2007,1440,55,Passenger Car,21,Deployed,178,3,Female,80,149,261,135,3.8889
2701,1460,6,-15,875,2,2008,1080,30,Truck (<=6000 lbs.),59,Not Deployed,173,1,Female,92,151,263,255,3.9713
2702,1170,0,-15,87,4,2008,1340,40,Passenger Car,36,Deployed,173,1,Male,129,147,260,135,3.822
2703,1340,-2,14,156,4,2008,1170,40,Passenger Car,70,Not Deployed,168,0,Male,77,145,247,315,3.5815
2704,1110,0,19,74,3,2009,2290,55,Passenger Car,52,Not Deployed,163,0,Female,77,147,250,325,3.675
2705,1950,11,-3,81,2,2007,1820,30,Truck (<=6000 lbs.),22,Not Deployed,173,1,Female,66,158,271,135,4.2818
2706,1870,0,-13,351,2,2006,1830,30,Passenger Car,39,Not Deployed,165,0,Male,64,164,291,115,4.7724
2707,2230,0,-27,870,5,2005,2620,35,Truck (<=10000 lbs.),67,Deployed,178,0,Male,97,173,357,135,6.1761
2708,2620,0,23,346,5,2005,2230,35,Truck (<=10000 lbs.),46,Not Deployed,175,0,Male,79,171,364,315,6.2244
2709,1530,9,-32,780,4,2003,1830,35,Passenger Car,29,Deployed,193,3,Male,136,157,281,135,4.4117
2710,1460,-11,-10,963,4,2002,2140,25,Passenger Car,33,Not Deployed,163,1,Female,77,156,272,135,4.2432
2711,2140,6,-19,680,4,2001,1460,25,Truck (<=10000 lbs.),71,Not Deployed,175,0,Male,82,167,364,95,6.0788
2712,1690,0,-41,980,2,2007,1360,30,Passenger Car,29,Deployed,168,1,Female,70,165,287,135,4.7355
2713,1360,3,-10,146,2,2008,1690,30,Passenger Car,30,Not Deployed,183,0,Male,91,148,263,115,3.8924
2714,1690,3,15,218,5,2001,1560,35,Passenger Car,59,Not Deployed,173,3,Male,98,158,285,325,4.503
2715,1520,-5,-29,710,4,2006,1260,30,Passenger Car,20,Deployed,160,2,Female,77,157,273,145,4.2861
2716,2020,-2,11,86,4,2002,1610,30,Truck (<=6000 lbs.),40,Not Deployed,168,1,Female,113,155,289,305,4.4795
2717,1460,6,17,297,5,2004,2100,35,Passenger Car,81,Not Deployed,175,0,Male,74,155,274,335,4.247
2718,1340,8,-15,124,2,2008,1370,25,Passenger Car,21,Deployed,157,0,Female,61,153,268,105,4.1004
2719,1510,22,-19,946,3,2001,1420,35,Passenger Car,53,Deployed,165,5,Female,109,151,272,85,4.1072
2720,1420,-20,-24,634,5,2005,1510,35,Passenger Car,32,Deployed,170,2,Female,74,155,274,175,4.247
2721,1820,-5,-6,134,3,2004,1430,30,Passenger Car,18,Not Deployed,173,0,Male,73,159,293,175,4.6587
2722,1430,4,-10,67,3,2008,1820,30,Passenger Car,46,Deployed,152,1,Female,62,155,278,115,4.309
2723,1640,-8,-14,383,4,2002,1210,35,Truck (<=6000 lbs.),67,Not Deployed,160,0,Female,55,139,255,165,3.5445
2724,1210,7,-20,189,4,2004,1640,35,Passenger Car,22,Deployed,165,0,Female,77,145,264,115,3.828
2725,1160,12,-17,661,2,2006,1410,55,Passenger Car,23,Deployed,168,0,Female,63,153,270,135,4.131
2726,1210,5,-13,231,2,2003,1280,30,Passenger Car,40,Not Deployed,165,1,Female,90,148,261,135,3.8628
2727,2020,17,-32,967,4,2002,2050,45,Truck (<=6000 lbs.),40,Deployed,188,2,Male,100,155,289,105,4.4795
2728,2110,0,-11,110,2,2007,1620,30,Truck (<=6000 lbs.),68,Not Deployed,183,0,Female,100,169,300,145,5.07
2729,1320,-18,-21,784,3,2007,2500,55,Passenger Car,35,Deployed,152,0,Female,45,153,285,175,4.3605
2730,1260,0,19,245,2,2006,1480,45,Passenger Car,23,Not Deployed,163,3,Female,59,151,265,315,4.0015
2731,1590,3,-9,136,4,2006,1540,35,Passenger Car,69,Not Deployed,165,1,Female,84,156,281,115,4.3836
2732,1650,3,-16,144,5,2007,1270,35,Passenger Car,29,Not Deployed,191,0,Male,136,157,281,125,4.4117
2733,1490,2,-10,120,3,2002,1200,35,Passenger Car,39,Deployed,165,1,Male,72,153,257,125,3.9321
2734,1600,17,-53,151,1,2002,1310,55,Passenger Car,56,Not Deployed,170,1,Female,68,157,276,5,4.3332
2735,1600,15,-8,360,2,2004,1800,30,Passenger Car,53,Deployed,180,1,Female,64,155,281,75,4.3555
2736,1320,-4,21,315,4,2007,2450,30,Passenger Car,17,Not Deployed,183,1,Male,86,153,285,305,4.3605
2737,1460,0,-7,21,2,2005,1190,30,Passenger Car,16,Not Deployed,168,0,Female,70,155,280,135,4.34
2738,2300,0,-38,3404,4,2004,1500,35,Truck (<=10000 lbs.),38,Deployed,180,1,Male,86,173,357,135,6.1761
2739,1870,-20,-17,1012,2,2006,1160,40,Passenger Car,51,Not Deployed,175,1,Male,102,163,291,185,4.7433
2740,1410,11,-18,173,5,2002,1700,55,Passenger Car,42,Not Deployed,175,0,Male,61,152,274,95,4.1648
2741,1200,-6,-39,108,2,2002,1250,30,Passenger Car,19,Deployed,170,0,Female,59,139,264,125,3.6696
2742,1420,2,-9,1074,5,2008,1810,55,Passenger Car,51,Not Deployed,185,0,Male,86,152,263,135,3.9976
2743,1910,0,-29,410,5,2002,1810,35,Truck (<=6000 lbs.),44,Deployed,170,1,Male,64,155,290,135,4.495
2744,1810,0,30,969,5,2006,1910,35,Passenger Car,40,Not Deployed,170,1,Female,92,160,305,315,4.88
2745,2430,1,-22,632,2,2004,1310,70,Truck (<=10000 lbs.),27,Not Deployed,183,2,Male,107,173,357,135,6.1761
2746,1530,21,0,544,4,2003,1040,35,Passenger Car,28,Not Deployed,170,1,Female,86,156,281,45,4.3836
2747,1270,0,-20,179,5,2004,1940,55,Passenger Car,20,Deployed,168,0,Female,61,149,261,135,3.8889
2748,1590,0,-39,1055,5,2006,2820,55,Truck (<=6000 lbs.),20,Deployed,147,1,Female,50,154,262,135,4.0348
2749,2310,0,-13,142,3,2007,1950,45,Truck (<=10000 lbs.),32,Not Deployed,165,0,Female,73,158,287,135,4.5346
2750,1860,0,-16,114,5,2003,1120,45,Truck (<=6000 lbs.),32,Deployed,157,1,Female,77,151,269,135,4.0619
2751,1470,-5,-9,45,4,2005,1600,35,Passenger Car,44,Deployed,170,1,Female,78,158,270,165,4.266
2752,1600,2,-10,111,4,2001,1470,35,Passenger Car,52,Deployed,152,1,Female,81,158,287,125,4.5346
2753,1430,-3,-23,337,2,2001,1540,55,Truck (<=6000 lbs.),19,Deployed,165,0,Female,61,148,262,135,3.8776
2754,1550,-5,-12,209,2,2008,2100,30,Passenger Car,20,Not Deployed,160,0,Female,52,152,285,65,4.332
2755,1810,-6,-16,154,2,2007,1950,30,Passenger Car,51,Deployed,201,1,Male,113,160,305,155,4.88
2756,1280,-10,-6,177,4,2007,1620,35,Passenger Car,58,Not Deployed,173,0,Male,111,150,260,195,3.9
2757,2340,-5,-27,487,2,2002,1560,30,Truck (<=10000 lbs.),17,Not Deployed,178,0,Male,68,166,295,145,4.897
2758,1200,0,46,1213,4,2002,1890,55,Passenger Car,24,Not Deployed,168,2,Male,54,145,264,315,3.828
2759,1600,16,-10,255,2,2002,1280,30,Passenger Car,69,Not Deployed,157,0,Female,100,157,287,75,4.5059
2760,1600,-16,-6,115,3,2005,1630,40,Passenger Car,46,Not Deployed,178,0,Female,134,156,282,205,4.3992
2761,1630,3,-18,635,2,2008,1600,40,Truck (<=6000 lbs.),56,Not Deployed,180,1,Male,82,156,262,125,4.0872
2762,1130,-6,-31,515,2,2008,1200,55,Passenger Car,81,Deployed,165,0,Female,66,145,245,85,3.5525
2763,1970,-8,-15,308,3,2005,1580,35,Truck (<=6000 lbs.),26,Deployed,183,0,Male,82,162,303,165,4.9086
2764,2790,7,-17,219,5,2003,1800,45,Truck (<=10000 lbs.),27,Not Deployed,193,0,Male,104,174,351,45,6.1074
2765,1540,4,-11,63,5,2001,2790,45,Passenger Car,29,Not Deployed,175,0,Male,86,156,281,115,4.3836
2766,2080,42,-25,1084,4,2001,2170,45,Truck (<=10000 lbs.),57,Deployed,193,2,Male,113,159,333,75,5.2947
2767,1460,-11,-9,118,4,2003,1160,30,Passenger Car,20,Not Deployed,193,1,Male,136,154,272,185,4.1888
2768,1140,25,9,549,2,2001,1300,30,Passenger Car,33,Not Deployed,175,0,Male,82,147,262,25,3.8514
2769,1870,3,-19,634,2,2007,1370,45,Passenger Car,29,Not Deployed,191,0,Male,100,163,292,135,4.7596
2770,1210,-12,-15,199,6,2004,1430,40,Passenger Car,59,Not Deployed,173,1,Male,100,146,264,135,3.8544
2771,2530,0,-26,355,4,2005,1210,35,Truck (<=10000 lbs.),46,Not Deployed,160,0,Female,57,167,330,135,5.511
2772,1870,16,-29,780,3,2008,1320,40,Truck (<=6000 lbs.),58,Deployed,180,1,Female,132,162,270,105,4.374
2773,1630,-19,-16,196,3,2005,1520,45,Truck (<=6000 lbs.),61,Deployed,155,1,Female,64,154,262,185,4.0348
2774,1650,13,-15,387,2,2006,1240,30,Passenger Car,33,Deployed,168,0,Female,68,157,281,95,4.4117
2775,2010,-6,-18,434,3,2006,2030,25,Truck (<=6000 lbs.),16,Deployed,173,0,Male,61,157,320,155,5.024
2776,2590,2,-9,164,2,2005,1510,45,Truck (<=10000 lbs.),35,Not Deployed,155,0,Female,66,170,302,125,5.134
2777,1660,-12,-14,307,2,2006,1160,40,Passenger Car,28,Deployed,165,2,Female,68,153,285,175,4.3605
2778,1160,19,-16,536,4,2001,1660,40,Passenger Car,58,Deployed,152,0,Female,64,147,267,85,3.9249
2779,1870,0,-10,888,2,2008,1430,25,Passenger Car,39,Not Deployed,193,0,Male,127,163,291,145,4.7433
2780,1560,2,-30,116,3,2004,1560,45,Passenger Car,43,Not Deployed,157,0,Female,64,153,269,135,4.1157
2781,2120,4,-21,224,2,2006,1080,45,Truck (<=10000 lbs.),22,Not Deployed,178,1,Male,73,160,334,125,5.344
2782,1890,-7,-19,476,5,2007,1490,45,Passenger Car,23,Deployed,193,1,Male,109,160,305,155,4.88
2783,1420,2,-9,73,4,2003,2420,35,Passenger Car,52,Not Deployed,165,1,Female,143,155,279,125,4.3245
2784,1900,0,-17,326,4,2004,1310,35,Truck (<=6000 lbs.),25,Not Deployed,188,0,Male,88,151,269,125,4.0619
2785,2100,13,-16,293,2,2008,1480,30,Truck (<=6000 lbs.),49,Not Deployed,173,1,Female,67,158,287,95,4.5346
2786,1860,-3,-18,202,4,2004,1960,45,Truck (<=6000 lbs.),34,Not Deployed,183,0,Male,88,151,269,135,4.0619
2787,1210,0,-29,395,2,2004,2410,55,Passenger Car,38,Deployed,180,1,Female,61,148,261,135,3.8628
2788,1670,0,-14,173,4,2002,1440,45,Truck (<=6000 lbs.),32,Deployed,157,1,Female,64,148,320,135,4.736
2789,1280,0,-12,104,5,2007,1250,35,Passenger Car,19,Not Deployed,165,0,Female,53,150,260,135,3.9
2790,1560,-12,-21,232,2,2001,1460,25,Passenger Car,24,Deployed,188,0,Male,79,156,281,165,4.3836
2791,1820,4,-18,1386,2,2002,1480,60,Passenger Car,20,Not Deployed,173,1,Male,84,158,293,135,4.6294
2792,1120,5,-26,88,4,2004,1080,30,Passenger Car,26,Not Deployed,165,1,Male,68,144,241,125,3.4704
2793,1400,0,45,1795,2,2002,1870,60,Passenger Car,22,Not Deployed,191,1,Male,82,150,272,315,4.08
2794,2430,8,-3,1456,2,2001,2320,45,Truck (<=10000 lbs.),19,Not Deployed,185,0,Male,84,171,338,75,5.7798
2795,2320,-12,-26,2238,3,2005,2030,45,Truck (<=10000 lbs.),63,Deployed,183,1,Male,80,167,364,135,6.0788
2796,1440,2,-13,110,4,2008,1970,30,Passenger Car,25,Deployed,173,1,Female,68,155,273,125,4.2315
2797,1460,10,-29,345,2,2007,2430,60,Passenger Car,79,Deployed,168,1,Male,82,156,272,135,4.2432
2798,1750,24,-28,1508,2,2004,1440,35,Truck (<=6000 lbs.),83,Not Deployed,173,1,Male,72,157,272,95,4.2704
2799,1210,3,-17,329,3,2001,1400,40,Passenger Car,20,Not Deployed,155,1,Female,113,148,261,125,3.8628
2800,1860,17,-14,767,4,2003,1550,35,Truck (<=6000 lbs.),18,Deployed,168,3,Female,54,151,269,85,4.0619
2801,1550,-17,-20,481,4,2003,1860,35,Truck (<=6000 lbs.),16,Deployed,188,0,Male,82,153,262,175,4.0086
2802,1260,10,-27,535,4,2001,1160,35,Passenger Car,53,Deployed,180,1,Male,92,147,256,115,3.7632
2803,1160,-19,-23,501,4,2003,1260,35,Passenger Car,80,Not Deployed,175,1,Male,75,147,262,175,3.8514
2804,1510,17,-29,359,2,2001,1520,30,Passenger Car,18,Deployed,163,0,Female,63,153,274,105,4.1922
2805,1520,-29,-16,1343,2,2008,1510,25,Truck (<=6000 lbs.),49,Not Deployed,168,0,Female,88,155,263,195,4.0765
2806,1650,0,-13,119,2,2005,1860,35,Truck (<=6000 lbs.),47,Not Deployed,163,0,Female,54,147,237,135,3.4839
2807,1560,-10,-6,149,3,2002,1970,30,Passenger Car,79,Not Deployed,165,1,Female,88,155,277,195,4.2935
2808,2000,9,-34,844,4,2004,2210,55,Truck (<=6000 lbs.),35,Deployed,180,1,Male,88,168,303,65,5.0904
2809,2110,0,-26,413,5,2009,1500,45,Truck (<=6000 lbs.),34,Deployed,188,1,Male,88,173,275,135,4.7575
2810,1250,-13,-2,172,2,2004,1640,40,Passenger Car,18,Not Deployed,185,0,Male,95,149,262,135,3.9038
2811,1510,-21,-25,357,4,2007,1600,45,Truck (<=6000 lbs.),26,Deployed,163,1,Female,84,151,263,175,3.9713
2812,1460,9,-11,182,3,2008,2250,30,Passenger Car,25,Deployed,183,0,Male,77,152,272,125,4.1344
2813,1360,-8,-12,424,4,2002,2130,30,Passenger Car,47,Not Deployed,175,2,Male,91,151,271,155,4.0921
2814,1470,17,-4,178,2,2005,1510,30,Passenger Car,25,Not Deployed,155,1,Female,53,153,274,105,4.1922
2815,1390,41,-35,2423,5,2001,2220,40,Passenger Car,46,Deployed,160,4,Female,73,150,272,85,4.08
2816,2220,-12,-32,1255,6,2002,1390,40,Truck (<=10000 lbs.),19,Not Deployed,191,1,Male,122,165,351,155,5.7915
2817,1470,-28,-49,2824,4,2005,1760,40,Passenger Car,25,Deployed,163,5,Female,61,154,267,165,4.1118
2818,1810,-12,-21,738,4,2006,1790,30,Truck (<=6000 lbs.),38,Not Deployed,180,0,Female,91,153,265,165,4.0545
